x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,y
-0.453,0.189,-0.289,-0.292,-0.386,2.279,0.767,-1.853,0.117,-0.438,1.041,0.411,-1.478,-0.402,-2.234,0.374,-0.584,-0.707,0.094,-0.640,-1.783,-0.701,-1.981,0.371,-1.262,0.988,2.047,0.292,0.686,-0.012,-0.149,-2.238,-1.659,0.515,-1.168,-0.586,1.922,-0.623,-1.218,-1.020,-0.147,-1.577,-1.077,-0.424,0.111,1.497,0.048,0.364,0.290,-1.838,9.773
0.089,-1.312,1.425,-1.347,-0.540,-0.768,-1.484,-0.178,0.649,-1.538,-0.373,0.508,0.604,-0.176,1.442,0.245,0.724,-0.914,2.918,-1.160,-0.153,-0.930,-0.616,1.409,0.293,-0.127,0.817,0.113,0.862,-0.200,2.746,-0.552,-0.016,0.126,-0.486,-1.413,-1.597,1.230,0.382,1.487,-0.543,-0.539,0.934,0.141,1.856,1.723,-1.425,-0.590,-1.492,-0.128,24.227
1.447,-1.053,-1.651,-0.381,0.573,0.040,-0.239,-0.001,0.300,-0.971,0.792,-0.227,-0.869,-1.621,0.688,0.107,0.983,-1.147,-0.955,-0.921,1.051,1.069,0.788,1.505,-0.302,-0.138,0.023,-0.703,1.553,0.001,0.395,-1.213,-0.262,0.781,0.868,-0.536,0.502,1.691,-0.664,1.672,1.233,-1.155,0.314,-0.774,-0.024,-0.423,-0.635,-0.190,-0.877,-0.866,13.615
-0.653,-0.002,-1.390,1.174,0.836,-0.219,-0.027,0.197,0.962,-0.639,-1.993,0.967,-0.875,1.656,-0.097,1.098,-0.637,0.233,1.132,1.772,-0.659,-1.368,1.811,-1.014,0.520,-0.353,0.872,-0.711,-0.138,0.331,0.456,-0.354,-0.325,0.448,0.201,0.513,0.319,-1.924,0.129,0.439,-0.593,-0.375,-0.030,0.945,-0.985,0.856,-0.998,0.136,-0.910,-1.530,13.899
0.241,0.398,1.430,-0.983,2.880,0.684,-0.295,-1.814,-0.917,1.606,2.938,0.388,0.691,-0.586,0.553,0.001,-0.509,-0.243,-0.078,0.839,-0.001,-1.342,0.184,-1.742,0.026,-0.313,-0.084,1.786,0.181,-0.068,-0.582,1.102,-0.060,0.747,-1.026,-2.592,0.424,0.225,0.563,1.129,1.073,-0.488,2.050,0.596,-0.608,1.187,0.379,1.023,-1.528,1.841,15.276
-0.267,-0.207,1.276,1.816,-0.367,2.398,-1.050,-2.229,-2.864,-1.176,-0.204,-1.173,0.695,1.537,-1.008,0.360,1.249,0.671,0.055,0.968,1.292,-0.259,-0.022,0.780,-0.556,-0.879,0.115,1.106,-0.530,-0.180,0.119,0.084,-1.598,0.176,-1.575,-1.357,-0.356,1.250,-1.852,0.216,-1.233,0.153,-1.865,1.053,0.258,-0.570,-0.437,0.246,-0.669,0.245,7.541
-0.985,-0.215,1.302,-0.173,0.661,0.349,-0.116,2.352,0.783,-0.059,-0.302,-0.326,-0.633,-0.377,-0.383,0.266,-0.453,-0.164,0.602,1.582,-0.581,0.128,1.408,-0.442,-0.373,-0.372,0.529,-2.027,1.046,0.236,-1.008,0.809,-1.100,-1.810,2.315,1.068,0.464,-0.057,1.665,0.025,0.370,-1.803,-0.284,0.099,1.357,0.041,0.199,-0.885,0.433,-1.653,10.360
0.706,1.579,0.521,1.160,0.483,0.826,-1.765,-0.514,0.551,0.031,-0.193,-0.431,-0.899,0.649,0.233,-0.374,0.708,0.048,0.466,1.008,0.896,0.169,0.484,0.330,-0.952,0.157,0.306,1.309,0.115,0.657,-0.663,1.307,-1.944,-0.273,-0.619,0.460,0.772,-0.027,0.448,-0.850,-0.670,-0.964,2.241,-0.244,-1.470,0.966,0.303,1.490,0.692,0.716,10.994
-0.878,-0.469,0.442,0.438,-0.837,-0.946,-0.095,0.737,0.048,-1.503,-0.901,0.808,0.864,0.533,-0.285,-0.537,-0.467,-0.115,-0.222,-0.598,-0.698,0.883,-0.902,0.018,-0.422,-0.996,-0.032,0.130,-0.845,1.819,1.661,-1.003,1.294,1.405,0.611,1.529,1.205,0.071,1.634,-0.690,-0.535,1.249,-1.063,-0.685,-0.380,-0.532,-0.917,0.076,-0.524,-0.008,7.129
0.407,-0.544,1.126,0.316,0.687,-0.938,-1.014,1.399,-0.861,-0.327,-0.191,0.370,-1.991,0.575,-1.281,0.121,0.213,-2.490,0.230,-2.353,0.352,-1.817,0.235,-0.494,0.122,-0.892,0.445,0.530,-0.007,-0.211,0.384,-1.147,-0.184,-0.927,0.046,-0.917,-0.063,-1.340,0.896,0.344,0.443,-0.163,-0.331,-0.984,0.262,-1.775,0.278,-0.340,1.397,0.071,26.388
0.185,0.780,0.569,0.111,-0.277,1.433,0.256,-1.331,0.175,0.233,0.928,-1.895,1.167,2.269,0.871,-0.091,-1.262,0.757,-0.863,-0.608,2.183,-0.386,-0.562,-0.104,1.605,1.939,-0.882,0.368,-0.857,2.324,0.369,-1.247,-0.285,-0.230,0.570,1.322,3.080,1.454,1.272,-1.413,0.344,0.785,0.134,1.075,-0.258,0.893,0.166,1.595,-0.542,1.018,2.535
1.084,0.804,1.147,-0.892,-0.216,-0.735,-1.357,1.424,0.948,1.030,-0.248,1.934,1.152,-1.318,-0.882,0.777,-0.516,2.276,0.394,-0.884,0.784,1.767,1.019,-0.020,0.564,-0.344,0.690,0.720,1.516,-0.746,-0.592,0.451,1.758,-0.148,0.840,1.199,-0.024,1.006,0.776,-0.618,0.645,-0.023,-1.570,-0.375,0.468,-0.386,-1.145,0.037,1.869,-0.990,8.464
2.920,1.734,0.228,0.235,1.112,-0.627,0.901,0.948,0.430,-2.617,-0.004,1.412,0.650,-1.174,-0.704,0.965,0.370,2.082,0.919,-0.412,1.143,-1.897,-0.227,0.759,-0.333,0.424,0.430,0.943,0.182,-0.890,0.343,0.170,-0.650,0.031,2.189,-1.574,-1.424,0.205,1.582,0.065,-0.272,-0.263,1.351,-1.053,0.249,0.269,-0.986,0.877,-0.835,0.422,18.424
-0.193,-0.498,-0.712,-0.876,0.250,2.335,-0.122,0.764,1.468,1.284,0.424,-0.158,0.326,-0.392,1.166,0.343,-1.660,-2.972,-1.074,-0.746,-1.150,-0.222,1.137,0.905,0.107,-0.450,0.929,1.138,0.513,1.614,-0.038,1.588,1.086,-0.213,0.146,-1.578,-0.297,-1.399,0.864,0.315,0.723,-0.139,0.295,-0.055,0.373,-0.138,0.291,-0.062,-0.234,-0.258,2.676
0.487,0.090,0.847,0.245,1.100,1.475,0.266,-0.864,0.292,1.086,1.760,1.646,-1.086,0.825,-0.389,0.295,0.170,-0.801,-0.508,-0.269,0.698,2.207,-1.803,1.480,-0.290,-0.340,-1.531,-0.078,-0.282,1.100,0.672,0.708,1.130,-0.240,1.900,-1.127,-0.011,1.253,0.476,1.451,-0.908,0.995,-0.035,-0.802,0.099,2.438,-0.243,-1.800,-0.297,0.322,-1.324
0.519,0.619,0.280,-1.129,0.440,0.496,1.857,-0.885,0.799,-0.569,-1.430,0.118,0.433,-1.562,0.102,0.038,1.177,-0.707,-0.643,0.260,1.343,-0.138,-0.415,0.692,1.599,0.585,0.158,-0.955,-2.590,1.273,0.597,1.692,-0.172,-0.221,-1.213,-0.936,0.910,-0.116,0.182,-0.119,-0.119,-0.147,1.758,0.715,-0.999,-0.126,0.870,0.716,-0.626,1.504,9.685
-0.976,-0.501,-1.920,-0.009,1.768,0.363,-0.446,-0.777,0.654,0.604,0.731,-1.181,0.646,-1.272,-0.367,-0.804,1.214,0.783,-1.330,0.121,-0.659,-0.284,0.996,1.578,0.533,-1.058,0.477,1.372,0.029,1.264,0.468,-1.001,1.607,0.264,-0.257,1.554,0.324,-0.003,-1.019,-1.078,0.592,1.242,-0.229,-0.716,0.769,-1.141,-0.260,-2.506,-1.190,1.240,10.054
-0.309,-2.119,-0.006,-1.069,0.018,0.447,0.373,-1.618,0.856,0.663,-0.282,-0.911,0.463,-0.548,0.403,-0.823,-0.978,-1.380,-1.507,-1.002,1.618,-0.397,0.375,0.589,-0.104,-0.707,0.483,0.029,0.124,0.488,1.607,0.455,-0.199,-2.003,0.753,0.791,0.441,-1.136,2.412,0.077,1.001,-0.356,0.376,1.240,-1.120,1.735,0.093,-1.044,0.927,1.143,13.115
1.626,-0.851,-0.125,0.228,-1.077,-0.795,0.980,1.365,-1.552,0.252,0.132,0.216,-0.629,-0.337,-1.136,0.647,-1.998,0.469,-0.185,-0.413,-0.114,1.118,0.804,-0.725,-0.366,0.654,0.173,0.093,0.601,-1.159,-1.347,0.001,1.487,1.005,-0.945,1.074,0.898,-0.259,-0.949,1.111,-0.688,-0.856,-0.034,0.618,0.238,0.485,0.902,0.115,-0.875,0.209,16.352
-0.003,0.079,2.402,-1.245,-0.192,1.672,-0.894,0.003,0.435,-0.838,-0.025,-1.140,0.718,-0.474,-0.451,-1.265,-0.263,-1.149,1.833,0.408,-0.428,-0.931,-0.622,1.894,0.689,-1.192,-0.034,0.191,0.825,1.174,0.779,1.020,-0.358,2.183,-1.813,-0.605,0.745,-0.390,0.904,0.644,0.668,1.371,-0.261,-0.821,-1.247,1.872,1.375,-0.458,1.386,0.840,14.763
1.604,0.891,-1.028,0.202,-0.395,-0.044,-0.241,0.014,-0.593,0.745,-0.668,1.108,-0.919,-0.889,-1.175,-0.497,-0.710,1.209,0.309,-0.282,0.029,-0.296,-0.572,-1.286,-0.922,0.059,2.735,-0.105,1.107,-1.073,-0.743,0.600,0.823,-2.253,1.918,0.180,-0.067,0.406,1.787,0.514,0.751,0.975,-0.889,-0.108,2.108,-0.933,-1.276,0.019,0.695,1.710,14.284
-0.359,0.704,0.116,0.097,0.161,0.778,-0.056,-0.098,-0.573,0.976,0.505,-0.806,-1.186,1.193,-1.562,1.820,-0.661,0.989,-1.213,0.136,1.096,-0.760,-0.659,0.270,0.250,-0.039,-0.235,0.151,1.085,0.210,-0.814,-0.374,-0.712,0.503,-0.036,0.153,-0.353,0.478,2.355,0.519,1.630,1.162,1.254,0.863,-2.412,-0.417,-1.432,1.392,-0.484,0.115,11.062
1.657,-0.564,1.480,-3.481,-2.380,0.126,2.074,-1.068,-0.149,-0.437,1.383,1.510,0.082,0.384,0.151,-1.774,-0.578,-0.061,3.283,1.306,-0.320,-1.244,2.996,-0.938,-1.101,-0.042,0.574,1.369,0.310,0.367,0.742,1.409,1.692,-0.863,-0.133,1.037,-0.979,0.235,-1.233,0.792,0.448,-1.357,0.316,-0.522,-2.407,1.035,-0.745,0.252,-0.584,0.121,31.210
-0.735,1.762,-0.660,0.583,-0.536,1.722,0.515,-0.075,0.749,-0.832,0.171,1.363,0.608,0.649,-0.320,-0.507,-1.545,0.215,0.157,-1.112,-0.530,1.236,1.111,0.602,-0.395,1.244,-1.577,-0.883,-0.224,0.680,1.094,0.304,0.264,-0.696,-2.458,-1.881,-1.148,-1.612,-0.119,-0.396,0.380,-0.270,-0.111,1.565,2.632,2.935,-0.569,0.302,0.126,-1.115,-7.451
-2.378,0.889,-0.460,0.827,-0.428,-0.606,-0.009,-1.063,-0.393,0.492,0.149,0.687,1.278,0.814,1.678,-1.115,-0.693,0.020,1.205,-0.136,0.733,1.464,0.423,-0.715,1.245,-0.437,0.094,1.203,-0.073,-0.125,0.398,-1.156,-0.315,-2.438,-0.455,-0.771,-0.963,0.563,-0.462,1.553,-1.063,-0.481,2.843,1.440,-1.923,0.459,1.345,0.725,2.275,-2.079,4.985
1.196,-1.522,0.488,-0.001,-0.748,0.283,0.470,-0.876,-0.378,-1.877,0.131,1.099,0.399,-0.605,2.911,-1.754,-0.656,0.336,-0.620,-0.092,0.444,0.227,1.494,0.902,-0.536,1.202,-0.398,-1.744,0.693,-0.648,-0.369,-0.892,-1.376,-1.650,1.428,-0.729,-1.504,0.733,-1.592,-0.459,-0.437,-1.953,0.170,0.138,1.293,-1.401,-0.197,0.065,1.335,-0.266,6.517
2.067,-0.926,-0.411,0.021,0.106,-0.269,0.222,-0.655,-0.385,0.017,2.328,1.956,-2.072,2.295,-0.408,-0.673,-1.311,-0.450,-0.488,-2.118,1.325,-0.751,0.375,0.756,0.897,0.016,1.913,0.981,0.670,0.482,-1.013,2.182,-0.108,-1.258,1.383,0.518,-0.513,0.065,1.010,-1.930,0.910,0.364,1.081,-0.270,0.008,0.215,-0.832,1.661,-0.491,0.109,19.666
-1.178,-0.712,0.543,0.952,1.055,-0.430,-1.646,-2.141,-1.475,0.850,0.006,-0.038,0.872,0.531,0.380,-3.204,0.875,0.408,0.150,-1.006,0.462,-0.165,-1.324,3.066,1.898,-0.834,-0.911,0.225,0.970,-0.137,-0.652,0.377,0.031,0.356,-1.266,-0.233,-0.775,0.951,-0.987,-0.088,-0.402,-1.923,-0.267,-1.380,0.607,1.258,0.214,1.586,3.564,-0.720,9.398
-1.848,-0.503,0.739,0.826,0.530,-1.727,1.131,-0.861,-1.325,-0.455,0.143,0.855,0.502,-0.530,-1.487,-1.127,-2.360,-0.212,1.273,-0.525,1.096,0.224,-0.274,-0.035,0.890,-0.495,0.920,0.697,0.416,1.906,-0.642,-0.469,-0.531,1.700,1.379,-0.966,-0.432,0.677,-1.156,1.203,0.008,0.101,-0.614,-1.678,-0.016,0.157,1.040,1.333,0.134,-1.236,12.791
-0.443,0.304,0.428,0.210,-0.005,-2.306,0.956,1.691,1.001,-0.078,-0.242,1.277,-0.426,0.502,-0.863,-0.467,-0.347,-1.514,0.569,1.737,0.020,-0.272,0.192,-1.884,-0.854,0.092,-1.922,-0.108,-0.958,-1.108,-1.527,0.228,1.827,0.409,-0.821,0.816,-0.115,2.312,-0.400,0.648,-1.641,-0.124,-0.277,-0.709,-1.302,0.358,-0.767,-0.837,-1.764,0.349,15.821
-0.796,0.772,-0.015,1.240,0.693,-0.098,-1.243,-0.157,1.039,0.978,-0.878,0.635,-0.826,-0.319,-0.578,0.006,0.701,-2.086,-1.542,-0.227,1.103,0.277,0.421,0.625,1.244,-1.112,1.631,-0.610,-0.025,1.137,-0.832,0.759,0.626,0.504,-1.252,-0.732,0.602,-0.227,-1.762,0.198,-0.171,-0.973,-0.099,-0.950,-0.748,-0.718,-1.124,-1.281,-0.542,0.360,20.127
-1.240,-0.912,1.606,0.420,0.310,1.004,1.071,0.835,-0.586,-1.588,-1.939,1.231,0.457,-0.961,-1.418,-0.599,0.187,0.250,-0.825,0.384,-0.898,-0.947,-0.502,-0.465,1.364,0.850,0.879,-0.683,0.179,-0.337,-0.451,1.229,-1.016,-0.295,-0.872,0.703,-0.536,0.039,-0.015,-1.028,0.024,-1.261,-0.620,-0.201,0.439,-0.390,0.162,-2.123,1.733,-0.953,20.066
0.492,-1.278,0.782,-0.679,0.775,-0.441,-0.593,-0.476,1.622,0.440,0.942,-0.979,1.524,-0.371,-0.318,-0.671,-0.596,-2.575,-1.570,0.964,-1.427,-0.105,-1.713,-0.037,-0.416,-0.401,1.552,0.820,0.507,-1.246,-1.360,0.575,-0.736,0.832,-0.416,0.848,0.310,-2.409,-0.765,1.105,0.362,-0.651,0.600,-2.005,0.505,-0.147,-1.032,1.018,-0.699,0.027,13.418
-1.536,-0.224,-2.479,-0.554,1.147,0.895,1.440,0.672,-0.670,-0.815,-1.020,-2.370,0.132,1.215,-0.357,2.176,-2.134,0.380,-1.030,-1.135,-0.696,-0.701,0.222,0.017,2.204,-0.075,-0.087,-2.146,0.102,-0.050,-2.531,-0.867,0.169,1.134,1.237,0.735,3.121,1.188,-0.511,-0.481,-0.323,0.078,2.103,-0.919,1.346,0.003,0.692,-0.330,-0.846,0.917,14.549
0.259,1.587,1.001,-0.817,-0.461,0.806,-1.640,0.853,1.139,0.748,0.667,-2.128,0.036,3.192,-0.498,0.595,-0.886,-1.087,1.343,-0.746,-1.198,0.218,0.830,-0.303,-0.707,-1.797,-1.246,0.721,-0.424,0.758,-1.754,1.787,-0.699,0.180,0.337,-0.545,-0.038,0.209,-0.788,-0.506,-0.616,-0.566,1.511,0.972,-0.001,0.089,-0.525,2.399,-0.723,-0.113,-4.230
2.059,-0.918,0.209,0.098,0.677,0.566,-1.737,-1.200,1.085,-0.167,-0.177,-0.397,-0.460,-0.811,0.149,0.255,0.533,-1.091,-2.703,-0.418,-0.792,-0.016,0.627,0.380,-0.484,2.072,-1.575,-1.241,-0.051,-0.888,-0.033,0.584,0.513,0.148,-0.468,-1.769,-0.767,-2.970,2.385,0.187,-0.608,0.947,-0.370,0.095,-1.808,1.190,0.334,0.347,-0.634,-0.167,0.443
1.575,0.602,1.068,0.212,-0.053,-0.062,0.781,0.193,-1.451,1.379,0.365,-0.078,1.023,0.806,-0.002,-0.689,0.760,-1.164,0.130,-0.935,1.263,1.125,-0.079,0.384,1.042,-0.256,-1.582,-1.653,0.089,0.521,-0.727,0.029,-0.360,-1.056,0.875,-0.287,-1.222,1.021,-0.602,-0.386,1.676,1.033,-0.150,0.102,-0.454,-1.335,-0.247,0.861,1.260,0.686,9.810
-0.621,-1.467,-0.486,0.955,-0.356,-0.178,-0.289,0.511,-1.661,0.999,0.980,0.513,0.197,0.258,-0.840,-1.105,0.323,0.164,-0.756,2.076,-1.799,-0.340,-0.997,1.264,1.047,-0.477,1.997,0.309,-0.432,-0.977,0.433,-0.906,-1.727,1.589,-0.850,-1.090,0.623,0.551,-0.088,0.664,1.314,0.385,-0.794,1.769,0.310,1.162,-0.741,-0.760,-0.232,-0.026,-2.132
0.358,1.487,0.636,-0.796,0.525,-0.560,-0.611,-1.129,-0.623,-1.585,0.986,-1.637,-2.810,0.687,-0.829,-1.912,-1.709,-1.541,-0.445,0.662,-0.643,-0.585,-0.997,-1.041,-1.024,-0.753,-0.251,0.130,-0.074,-2.489,-1.199,0.838,-0.285,0.926,-1.875,-0.042,-1.598,0.197,-0.971,-0.536,0.469,0.808,-0.734,-2.445,0.741,-0.005,1.518,0.373,0.383,0.017,15.319
-1.112,2.894,-1.133,-0.936,-0.140,-0.682,-0.714,-0.910,-1.691,-1.260,0.206,0.409,0.283,-1.197,-0.467,1.807,-0.044,-0.035,-0.030,-0.191,1.445,2.014,-1.820,-1.515,-1.782,0.306,1.489,-0.762,-0.337,0.774,-0.516,0.487,2.299,1.642,0.237,0.405,0.805,-0.207,-0.128,-1.416,-0.687,-1.578,-1.729,-0.909,-1.423,-0.366,0.959,1.527,-0.611,-1.013,10.517
-0.656,1.553,-0.743,0.962,0.225,-1.319,1.123,2.174,-2.304,0.344,1.563,1.478,-1.575,0.868,-0.319,-0.648,0.026,0.900,0.603,-0.081,1.094,-0.003,-0.637,0.570,-1.037,-0.698,-0.346,-0.213,0.701,-0.902,0.164,-0.576,-0.628,0.235,-0.117,-0.199,-1.108,-1.621,-0.887,-0.311,-0.376,0.131,0.149,0.805,-2.242,0.075,0.382,-0.142,1.513,-0.062,16.241
-0.496,0.737,-0.241,-0.725,-0.003,-0.537,0.170,0.549,0.519,-1.049,0.137,0.400,-1.271,1.612,-0.437,-0.307,0.105,-2.257,-0.285,0.146,0.735,-1.334,1.847,0.071,0.054,-0.977,0.025,-0.025,-0.231,-1.463,-2.695,0.212,-1.162,-0.047,0.435,-0.892,0.882,-0.225,-1.479,1.416,-0.956,-1.157,0.059,0.858,0.823,0.040,1.171,0.247,-1.049,-0.784,12.515
-0.290,-0.904,-0.308,0.346,1.062,-0.720,0.703,-0.712,0.567,-0.185,-0.071,0.802,0.197,-0.570,0.315,0.515,0.527,1.438,-1.356,-0.673,0.465,1.720,-0.124,-2.203,0.277,0.705,-1.966,-0.605,-0.254,-0.947,1.964,0.417,0.638,0.283,0.636,-0.460,0.015,0.510,1.643,-0.481,-0.091,-0.535,1.452,0.257,-0.916,0.591,0.686,0.915,0.240,-0.655,8.327
-0.678,0.277,-1.229,0.367,-0.213,1.048,1.248,1.300,-0.611,0.366,-0.648,-0.863,-0.043,1.185,-0.036,-2.136,0.429,0.644,0.166,1.537,1.781,3.475,1.907,0.451,-0.364,-1.301,1.416,0.393,0.620,0.583,-1.186,0.121,0.394,-1.193,-2.867,0.988,0.101,-0.308,-1.668,0.583,0.668,-0.003,0.425,-1.362,-0.422,-0.817,1.235,1.163,1.051,0.668,11.703
-0.310,-0.635,-0.127,-1.425,-0.218,1.245,0.757,-1.370,1.073,2.157,-1.981,1.400,-0.521,-0.041,-0.555,-0.748,-1.583,1.535,-0.038,1.026,-0.855,-0.765,-1.893,-0.466,0.562,0.318,0.414,0.925,0.196,-1.232,0.532,0.092,0.841,1.219,0.724,-0.210,-1.127,0.319,0.219,1.105,1.187,1.404,-0.750,0.417,-1.804,-0.559,1.022,-0.334,0.533,0.626,4.677
-1.194,-0.242,2.686,0.606,1.357,2.359,1.974,0.820,-0.995,1.056,0.598,-0.564,-1.624,1.496,1.390,-0.810,-1.380,0.281,0.533,0.953,1.325,-0.824,-0.032,0.465,0.348,-0.346,-1.914,1.610,1.121,-0.014,-0.397,-0.431,1.643,-0.574,-0.839,-1.002,0.576,-0.497,0.721,-1.146,-0.616,1.267,-0.108,1.809,1.388,-1.168,-0.357,0.199,0.151,-1.673,4.918
0.049,1.079,-1.128,0.136,1.285,-0.951,-1.116,1.359,-0.089,0.480,-0.818,-1.013,1.129,0.673,0.680,-0.146,0.813,-0.766,-0.582,-1.714,0.265,-0.228,-0.660,-1.137,-0.698,0.620,-0.916,-0.424,-1.644,-0.855,-1.210,0.876,-0.984,-0.258,-0.961,-0.331,0.838,2.112,-1.463,1.282,1.108,0.366,-1.567,0.387,0.228,-1.028,0.957,0.387,0.868,0.539,-3.639
-1.054,-0.603,0.417,0.517,1.401,0.138,0.055,-1.199,1.517,-0.389,0.411,1.386,-0.908,1.194,0.308,-1.635,-1.391,-0.741,-1.696,-1.230,-0.176,-0.705,-0.149,2.311,1.280,-0.393,-1.954,0.143,1.462,-0.680,0.435,-0.708,1.586,0.941,-0.881,1.224,0.191,0.989,-1.488,0.344,1.132,1.035,-0.725,-0.309,0.456,-0.100,-0.985,-0.424,0.350,-0.526,3.945
-1.624,0.837,-1.114,0.227,0.190,0.400,0.466,-1.231,-0.308,0.081,-1.051,0.795,-0.033,0.647,-2.631,-1.083,1.603,-0.247,-1.154,-0.303,-0.666,-0.955,0.323,0.061,1.014,0.260,0.103,-1.258,0.756,-0.393,0.157,-0.936,0.464,0.245,-1.056,0.179,0.025,-0.212,0.013,-0.157,1.620,0.606,1.206,-1.630,-1.495,-0.430,-1.140,-0.759,-1.621,0.061,23.505
-1.703,-0.603,1.194,-0.631,-0.915,-2.126,-1.257,0.741,1.037,-1.393,-0.205,-1.254,-0.209,-0.944,-0.178,-0.726,0.327,0.731,1.774,0.263,0.673,0.020,-1.079,-1.332,-2.501,2.298,1.040,0.932,0.785,-0.071,0.136,0.242,-2.261,-0.700,-0.542,0.746,0.089,-0.430,0.328,0.942,-0.150,0.795,0.369,-0.958,-0.096,0.484,0.440,0.483,-0.696,0.158,9.387
-0.943,-1.693,1.730,0.311,0.687,-0.145,-0.380,1.229,-0.276,2.458,0.100,2.437,-0.585,-0.761,-0.739,0.951,1.657,-0.061,0.886,-0.042,-0.364,0.588,0.078,1.086,-1.742,-0.292,0.111,0.606,-0.296,1.443,0.493,-1.259,0.597,-1.574,-0.602,-0.148,0.241,-3.079,-0.690,0.224,-0.473,2.137,-0.663,-1.005,1.881,0.129,0.452,-0.265,-0.722,1.872,0.007
-0.944,0.957,-0.353,-0.271,0.573,1.715,-0.377,-0.269,0.177,-0.198,1.714,-0.369,0.634,0.964,1.337,1.003,-1.385,-0.712,-1.615,0.948,1.079,0.619,1.272,0.897,-0.158,-1.886,1.069,1.374,-1.077,0.073,0.304,-1.177,-0.253,0.198,-0.166,1.394,-0.258,0.783,-0.898,-1.868,-1.032,0.514,-0.094,0.314,-0.962,-1.403,1.145,-1.961,-0.679,0.141,7.963
-0.043,-0.774,-0.860,-0.594,1.050,0.420,0.124,-0.197,-0.984,1.557,0.023,-2.424,0.512,1.173,-1.238,2.029,0.751,-0.457,-1.025,-0.493,0.942,0.380,-0.126,0.438,0.663,1.564,-1.027,-1.371,-0.175,0.457,-0.160,-0.601,1.624,0.285,1.704,-0.881,1.617,-0.651,-0.404,-1.808,0.195,0.072,-1.464,1.434,-0.241,1.085,2.792,-0.104,0.119,0.937,-7.229
-1.555,1.391,-1.059,0.901,1.056,0.342,-1.074,-0.949,0.645,0.373,-0.008,0.401,-1.317,-1.759,-0.524,-2.856,0.410,-0.686,1.691,0.089,1.508,0.278,1.923,1.327,-0.216,-0.768,1.102,1.180,0.010,0.719,0.086,-0.983,-0.384,-0.323,0.091,1.091,-0.909,-0.282,-2.725,0.475,-0.447,-0.382,-0.133,-1.553,-0.678,-0.079,-0.328,1.043,-0.121,-0.776,17.057
-1.674,-1.672,0.110,-0.480,-1.437,-0.277,0.737,1.965,-0.545,-1.815,-0.634,-0.008,-0.146,0.469,0.155,-1.406,0.387,0.029,0.799,0.258,0.853,0.024,-2.934,0.363,-0.576,-0.050,0.992,0.104,-1.130,0.269,1.271,0.563,-0.332,0.362,-0.327,-0.028,0.377,-0.665,0.661,1.569,0.447,2.178,1.688,0.539,-0.171,1.245,0.074,-0.448,0.989,-0.146,18.521
0.014,1.594,-0.186,-0.509,1.382,1.481,-1.870,-1.582,0.110,1.285,-1.197,0.368,1.558,1.303,-2.656,-1.683,-0.181,-1.814,0.710,-1.273,0.847,0.885,0.102,-0.438,0.800,-0.042,0.047,-0.377,-2.398,0.123,-0.294,0.085,-1.484,0.271,-0.264,-0.106,0.304,-1.648,-0.547,-0.409,-1.122,-0.975,0.585,-0.514,1.142,0.341,0.324,0.186,-0.475,0.172,7.667
-0.293,-0.782,0.317,-0.734,0.257,-0.273,0.670,0.287,0.985,0.445,0.007,1.952,0.102,0.086,0.607,1.355,0.648,-0.697,1.349,-1.499,-0.035,-0.039,0.903,1.117,0.702,1.464,-0.159,-0.288,-0.064,-0.272,-0.466,-0.072,-0.889,0.283,-0.379,0.970,0.173,-0.202,-0.601,-0.549,-0.680,-0.948,-0.702,-0.328,0.050,0.841,-0.098,-1.255,-1.535,-0.648,9.672
0.018,-1.059,1.701,0.617,0.177,-0.337,0.867,-0.077,2.531,-2.304,-0.266,0.763,-0.989,-0.556,-1.588,0.194,0.483,0.818,-0.537,-0.652,-0.348,-0.325,-1.137,-0.419,0.009,-0.207,-1.977,-0.948,0.222,-0.594,0.170,-2.025,-0.596,0.242,-0.087,-0.301,-1.697,-0.839,-2.034,0.029,0.878,1.581,2.525,-0.231,-1.219,0.339,1.515,0.664,0.501,0.287,17.131
2.069,1.124,0.038,-0.681,-0.009,0.266,-0.263,0.311,-0.659,-2.638,-0.252,-0.650,0.904,-2.179,0.317,-1.270,0.250,0.159,0.715,-0.325,-0.015,-0.642,0.583,-1.427,0.930,-0.630,1.540,-0.710,-0.101,-0.404,0.273,-0.191,0.313,-0.267,-0.190,-0.187,-0.237,-1.023,-0.415,1.102,-0.443,1.656,-0.610,0.284,-0.372,-1.305,-0.967,-0.933,-1.204,0.229,26.655
-1.378,0.205,0.868,-0.218,-0.389,1.303,-0.183,1.051,1.472,-0.548,2.553,-1.135,0.640,1.401,-1.813,-0.248,-0.713,-0.652,-0.685,0.130,-0.101,-1.572,0.112,-1.883,-0.766,1.484,0.040,0.552,2.075,0.030,-1.315,1.847,1.528,0.277,0.191,-0.010,0.180,1.232,0.369,1.050,-1.463,-1.450,-1.078,0.811,-1.608,-0.984,1.933,0.516,0.719,-1.020,16.550
